Date,FB,AMZN,AAPL,NFLX,GOOGL,FB_Ret,AMZN_Ret,AAPL_Ret,NFLX_Ret,GOOGL_Ret,NASDAQ,NASDAQ_Ret
2014-08-20,74.81,335.78,22.84,67.46,595.41,-0.006375348651879498,0.00193954584787992,0.00043802014892690977,0.008672248803827777,-0.0028470466078277523,4526.48,-0.00022749811706668233
2014-08-21,74.57,332.91,22.85,67.44,592.42,-0.003208127255714621,-0.00854726308892717,0.0004378283712784814,-0.00029647198339755043,-0.005021749718681301,4532.1,0.0012415828635055082
2014-08-22,74.57,331.59,23.01,68.46,592.54,0.0,-0.003965035595206111,0.0070021881838073785,0.015124555160142215,0.0002025589953074114,4538.55,0.0014231813066789556
2014-08-25,75.02,334.02,23.06,68.7,590.57,0.0060345983639533704,0.007328327150999847,0.002172968274662957,0.0035056967572306696,-0.003324670064468127,4557.35,0.004142292141763315
2014-08-26,75.96,341.83,22.92,68.48,588.12,0.012529992002132673,0.023381833423148368,-0.00607111882046818,-0.003202328966521062,-0.004148534466701714,4570.64,0.0029161683873304423
2014-08-27,74.63,343.18,23.2,67.81,583.0,-0.017509215376513954,0.00394933153906929,0.012216404886561838,-0.009783878504672884,-0.008705706318438367,4569.62,-0.00022316349570306038
2014-08-28,73.86,340.02,23.23,67.89,580.32,-0.010317566662200184,-0.009207995803951374,0.001293103448275934,0.0011797669960182946,-0.004596912521440788,4557.7,-0.0026085320004727297
2014-08-29,74.82,339.04,23.28,68.23,582.36,0.01299756295694543,-0.0028821834009763463,0.0021523891519588108,0.005008101340403748,0.003515301902398571,4580.27,0.0049520591526428515
2014-09-02,76.68,342.38,23.46,68.09,588.63,0.02485966319166022,0.009851344974044274,0.0077319587628865705,-0.0020518833357761053,0.010766536163197893,4598.19,0.003912433109838354
2014-09-03,75.83,339.0,22.47,68.2,589.52,-0.011085028690662637,-0.009872071966820495,-0.042199488491048716,0.001615508885298933,0.0015119854577578804,4572.56,-0.0055739323516424966
2014-09-04,75.95,345.95,22.29,67.52,593.14,0.0015824871422920328,0.02050147492625376,-0.008010680907877155,-0.009970674486803666,0.006140588953725157,4562.29,-0.0022460066133632717
2014-09-05,77.26,346.38,22.48,67.95,597.78,0.01724818959842,0.0012429541841307845,0.008524001794526725,0.006368483412322322,0.007822773712782727,4582.9,0.004517468201276076
2014-09-08,77.89,342.34,22.34,68.48,601.63,0.00815428423505038,-0.011663490963681578,-0.006227758007117501,0.00779985283296547,0.006440496503730575,4592.29,0.0020489209888936433
2014-09-09,76.67,329.75,22.26,68.43,591.97,-0.01566311464886372,-0.03677630425892375,-0.003581020590868289,-0.0007301401869158619,-0.016056380167212336,4552.29,-0.008710251312526007
2014-09-10,77.43,331.33,22.94,69.2,593.42,0.009912612495108995,0.004791508718726245,0.030548068283917432,0.01125237468946372,0.0024494484517796344,4586.52,0.007519292487956797
2014-09-11,77.92,330.52,23.04,68.79,591.11,0.0063282965258943955,-0.002444692602541321,0.004359197907584989,-0.005924855491329485,-0.0038926898318222274,4591.81,0.0011533799045899684
2014-09-12,77.48,331.19,23.09,68.08,584.9,-0.005646817248459946,0.0020271087982572933,0.0021701388888888395,-0.01032126762610852,-0.010505658845223477,4567.6,-0.005272430697263131
2014-09-15,74.58,323.89,23.08,65.39,581.64,-0.037429013939081164,-0.022041728313052955,-0.00043308791684715237,-0.03951233842538182,-0.00557360232518378,4518.9,-0.010662054470619298
2014-09-16,76.08,327.76,22.91,65.27,588.78,0.02011263073209979,0.011948501034301671,-0.007365684575389886,-0.001835142988224514,0.012275634413039029,4552.76,0.007492973953838522
2014-09-17,76.43,324.0,23.07,64.93,593.29,0.004600420609884415,-0.011471808640468595,0.0069838498472283295,-0.005209131300750514,0.007659906926186233,4562.19,0.0020712710531631817
2014-09-18,77.0,325.0,23.12,65.57,597.27,0.007457804527018164,0.003086419753086433,0.0021673168617251104,0.009856768827968264,0.006708355104586339,4593.43,0.006847588548482442
2014-09-19,77.91,331.32,22.93,65.36,605.4,0.011818181818181728,0.01944615384615389,-0.00821799307958482,-0.003202684154338775,0.013611934301069885,4579.79,-0.0029694585527590966
2014-09-22,76.8,324.5,22.96,63.25,597.27,-0.014247208317289206,-0.02058432934926957,0.0013083296990841207,-0.03228274173806611,-0.013429137760158529,4527.69,-0.011376067461608574
2014-09-23,78.29,323.63,23.31,63.41,591.18,0.019401041666666785,-0.002681047765793587,0.015243902439024291,0.0025296442687745557,-0.010196393590838349,4508.69,-0.004196400371933584
2014-09-24,78.54,328.21,23.11,64.37,598.42,0.0031932558436582608,0.014151963662206725,-0.008580008580008514,0.01513956789149984,0.012246693054568823,4555.22,0.010320070796617342
2014-09-25,77.22,321.93,22.23,63.36,585.25,-0.01680672268907568,-0.01913409097833696,-0.038078753786239705,-0.015690539070995938,-0.02200795427960289,4466.75,-0.019421674474558892
2014-09-26,78.79,323.21,22.88,64.11,587.9,0.020331520331520414,0.003976019631596772,0.029239766081871288,0.011837121212121104,0.004527979495941858,4512.19,0.010172944534616812
2014-09-29,79.0,321.82,22.74,64.22,587.81,0.002665312856961366,-0.004300609510844322,-0.006118881118881148,0.0017158009670878993,-0.0001530872597380606,4505.85,-0.0014050826760396706
2014-09-30,79.04,322.44,22.88,64.45,588.41,0.000506329113924231,0.0019265427878938368,0.006156552330694787,0.0035814388041108813,0.0010207379935693872,4493.39,-0.002765294006680241
2014-10-01,76.55,317.46,22.53,62.69,579.63,-0.031503036437247056,-0.015444733903982157,-0.015297202797202702,-0.02730799069045775,-0.014921568294216538,4422.09,-0.01586775240965066
2014-10-02,77.08,318.41,22.69,64.28,580.88,0.006923579359895404,0.0029925029925030877,0.007101642254771391,0.025362896793747147,0.002156548142780768,4430.2,0.0018339744329038954
2014-10-03,77.44,322.74,22.63,65.65,586.25,0.004670472236637302,0.013598819132564888,-0.0026443367122080948,0.02131300560049798,0.009244594408483795,4475.62,0.010252358809986095
2014-10-06,77.56,322.2,22.63,66.21,587.78,0.0015495867768595686,-0.001673173452314658,0.0,0.008530083777608333,0.0026098081023453452,4454.8,-0.004651869461661073
2014-10-07,76.29,316.98,22.43,65.18,574.1,-0.016374419804022655,-0.016201117318435654,-0.008837825894829844,-0.015556562452801459,-0.023274014086903216,4385.2,-0.01562359701894589
2014-10-08,77.52,322.7,22.9,66.69,583.74,0.016122689736531415,0.01804530254274717,0.02095407935800253,0.02316661552623489,0.016791499738721516,4468.59,0.01901623643163375
2014-10-09,75.91,315.37,22.95,65.95,570.81,-0.02076883384932915,-0.022714595599628074,0.0021834061135370675,-0.011096116359274209,-0.02215027238153988,4378.34,-0.02019652731622279
2014-10-10,72.91,311.39,22.88,64.58,555.19,-0.039520484784613334,-0.01262009702888678,-0.0030501089324619373,-0.02077331311599706,-0.027364622203535197,4276.24,-0.023319340206562345
2014-10-13,72.99,306.45,22.67,62.65,544.75,0.0010972431765190473,-0.015864350171810315,-0.009178321678321557,-0.02988541344069373,-0.018804373277616748,4213.66,-0.014634351673432744
2014-10-14,73.59,308.31,22.43,64.16,548.69,0.00822030415125363,0.006069505628977011,-0.010586678429642782,0.024102154828411715,0.007232675539238231,4227.17,0.0032062387568052575
2014-10-15,73.21,305.97,22.16,64.08,540.73,-0.005163745074059145,-0.007589763549673999,-0.012037449843958936,-0.0012468827930174342,-0.014507280978330315,4215.32,-0.00280329392950851
2014-10-16,72.63,302.86,21.87,51.67,536.92,-0.007922414970632397,-0.010164395202144072,-0.013086642599277942,-0.19366416978776524,-0.007046030366356648,4217.39,0.0004910659214485413
2014-10-17,75.95,303.64,22.19,51.01,522.97,0.04571113864794163,0.0025754474014394453,0.014631915866483824,-0.012773369460034932,-0.02598152424942246,4258.44,0.009733508165002291
2014-10-20,76.95,306.21,22.66,51.32,532.38,0.013166556945358732,0.008463970491371375,0.02118071203244698,0.006077239756910435,0.017993383941717456,4316.07,0.013533124806267116
2014-10-21,78.69,315.33,23.28,52.28,538.03,0.022612085769980528,0.0297834819241698,0.02736098852603708,0.01870615744349191,0.010612720237424432,4419.48,0.023959296304276734
2014-10-22,78.37,312.97,23.39,53.52,542.69,-0.0040665904180962045,-0.0074842228776201844,0.004725085910652904,0.023718439173680217,0.008661227069122646,4382.85,-0.008288305411496166
2014-10-23,80.04,313.18,23.81,54.72,553.65,0.02130917442899061,0.0006709908297919397,0.017956391620350454,0.022421524663676973,0.020195691831432102,4452.79,0.015957653125249438
2014-10-24,80.67,287.06,23.9,55.0,548.9,0.007871064467765976,-0.08340251612491223,0.0037799244015119813,0.00511695906432741,-0.008579427436105845,4483.72,0.006946206760255924
2014-10-27,80.28,289.97,23.88,54.2,549.88,-0.004834510970621042,0.010137253535846158,-0.0008368200836820218,-0.014545454545454528,0.0017853889597376769,4485.93,0.0004928942931317071
2014-10-28,80.77,295.59,24.25,55.17,558.94,0.006103637269556428,0.019381315308480085,0.015494137353433857,0.017896678966789592,0.016476322106641517,4564.29,0.017467949789675696
2014-10-29,75.86,294.12,24.38,54.01,558.45,-0.060789897239073916,-0.004973104638181125,0.0053608247422680675,-0.021025919883994937,-0.0008766593909901309,4549.23,-0.0032995274182842094
2014-10-30,74.11,299.07,24.3,54.14,560.27,-0.02306881096757185,0.016829865361076998,-0.003281378178835004,0.0024069616737640853,0.003259020503178389,4566.14,0.003717112566302694
2014-10-31,74.99,305.46,24.53,56.11,567.87,0.01187424099311829,0.021366235329521418,0.009465020576131744,0.036387144440339865,0.013564888357399107,4630.74,0.014147617024445003
2014-11-03,73.88,305.72,24.85,55.49,563.77,-0.0148019735964795,0.0008511752766320324,0.013045250713412226,-0.011049723756906049,-0.007219962315318741,4638.91,0.001764296851043179
2014-11-04,75.76,302.81,24.67,54.68,564.19,0.025446670276123573,-0.00951851367264167,-0.007243460764587485,-0.014597224725175773,0.0007449846568636788,4623.64,-0.0032917215466563565
2014-11-05,74.83,296.52,24.73,54.34,555.95,-0.012275607180570304,-0.020772101317658054,0.002432103769760774,-0.0062179956108265886,-0.014605008950885344,4620.72,-0.0006315370573833912
2014-11-06,75.26,296.64,24.8,54.76,551.69,0.005746358412401564,0.0004046944556859167,0.002830570157703161,0.007729112992270749,-0.007662559582696238,4638.47,0.0038413926833913425
2014-11-07,75.6,299.86,24.87,54.88,551.82,0.004517672070156742,0.010854908306364708,0.0028225806451613877,0.0021913805697590942,0.00023563958019900966,4632.53,-0.0012805946788490008
2014-11-10,75.0,305.11,24.83,55.32,558.23,-0.007936507936507908,0.017508170479557217,-0.001608363490148923,0.008017492711370311,0.011616106701460628,4651.62,0.004120858364651703
2014-11-11,74.61,312.01,25.03,54.65,561.29,-0.005199999999999982,0.02261479466421945,0.008054772452678272,-0.012111352133044151,0.005481611522132336,4660.56,0.0019219110761412583
2014-11-12,74.72,311.51,25.38,54.84,558.25,0.0014743331993030127,-0.0016025127399762473,0.013983220135836971,0.003476669716377057,-0.005416095066721249,4675.14,0.0031283794222154437
2014-11-13,74.25,316.48,25.74,54.2,556.44,-0.0062901498929336394,0.01595454399537744,0.014184397163120588,-0.011670313639679077,-0.003242274966412828,4680.14,0.0010694866891687305
2014-11-14,74.88,327.82,26.05,55.15,555.19,0.008484848484848317,0.03583164812942363,0.01204351204351206,0.01752767527675259,-0.002246423693479937,4688.54,0.0017948181037319433
2014-11-17,74.24,323.05,26.0,54.45,546.64,-0.008547008547008517,-0.014550668049539306,-0.0019193857965451586,-0.012692656391659065,-0.0154001332877034,4671.0,-0.0037410366553340957
2014-11-18,74.34,324.93,26.34,54.43,544.51,0.001346982758620774,0.005819532580096043,0.013076923076922986,-0.00036730945821861205,-0.003896531538123749,4702.44,0.00673089274245342
2014-11-19,73.33,326.54,26.16,51.87,547.2,-0.01358622545063226,0.004954913365955882,-0.006833712984054663,-0.04703288627595082,0.004940221483535678,4675.71,-0.005684283053053241
2014-11-20,73.6,330.54,26.53,52.59,543.76,0.0036819855447973726,0.012249647822625056,0.014143730886850168,0.013880855986119213,-0.00628654970760245,4701.87,0.005594872222614233
2014-11-21,73.75,332.63,26.57,51.47,545.89,0.002038043478260976,0.006322986627942172,0.0015077271013945734,-0.021296824491348287,0.003917169339414439,4712.97,0.0023607628454211937
2014-11-24,74.01,335.64,27.06,50.92,547.48,0.003525423728813593,0.009049093587469637,0.0184418517124576,-0.010685836409558893,0.002912674714686148,4754.89,0.008894603615130281
2014-11-25,75.63,335.04,26.83,49.86,549.23,0.02188893392784741,-0.001787629603146157,-0.008499630450850004,-0.02081696779261588,0.003196463797764393,4758.25,0.0007066409527873851
2014-11-26,77.62,333.57,27.15,50.17,547.73,0.026312309929922062,-0.004387535816618993,0.011926947446887716,0.006217408744484621,-0.002731096262039601,4787.32,0.0061093889560237535
2014-11-28,77.7,338.64,27.13,49.51,549.08,0.0010306622004638832,0.015199208561921031,-0.0007366482504603812,-0.01315527207494527,0.0024647180180015216,4791.63,0.0009002949458152276
2014-12-01,75.1,326.0,26.25,48.83,539.65,-0.03346203346203358,-0.03732577368296708,-0.03243641725027646,-0.013734599070894804,-0.01717418226852196,4727.35,-0.013415059176104971
2014-12-02,75.46,326.31,26.15,50.33,538.59,0.004793608521970638,0.0009509202453987787,-0.0038095238095238178,0.030718820397296787,-0.0019642360789399183,4755.81,0.006020286206860126
2014-12-03,74.88,316.5,26.45,50.73,536.97,-0.0076861913596607545,-0.030063436609359177,0.01147227533460815,0.007947546195112176,-0.003007853840583774,4774.47,0.0039236218435976244
2014-12-04,75.24,316.93,26.35,50.09,542.58,0.004807692307692291,0.0013586097946287625,-0.003780718336483857,-0.012615809185885896,0.010447511034135992,4769.44,-0.0010535200765741104
2014-12-05,76.36,312.63,26.24,50.13,528.08,0.014885699096225391,-0.013567664784021716,-0.004174573055028552,0.0007985625873427883,-0.02672416970769287,4780.76,0.002373444261800195
2014-12-08,76.52,306.64,25.64,48.5,530.73,0.002095337873232017,-0.019160029427758074,-0.02286585365853655,-0.03251545980450832,0.0050181790637782156,4740.69,-0.008381512562856241
2014-12-09,76.84,312.5,26.03,49.11,536.11,0.004181913225300704,0.019110357422384542,0.015210608424337082,0.012577319587628866,0.010136981139185595,4766.47,0.005438026953882291
2014-12-10,76.18,305.84,25.54,47.76,528.04,-0.00858927641853202,-0.02131200000000011,-0.018824433346139147,-0.02748930971288943,-0.015052880938613455,4684.02,-0.017297916487463483
2014-12-11,77.73,307.36,25.46,47.8,532.11,0.020346547650301968,0.004969918911849502,-0.0031323414252152353,0.0008375209380233617,0.0077077494129234045,4708.16,0.005153692768177676
2014-12-12,77.83,307.32,25.03,47.78,521.51,0.001286504567091118,-0.0001301405517960541,-0.01688923802042419,-0.0004184100418409553,-0.019920693089774733,4653.6,-0.011588391218650074
2014-12-15,76.99,306.07,24.69,46.72,515.84,-0.010792753436978051,-0.004067421580111974,-0.013583699560527409,-0.022185014650481397,-0.010872274740656884,4605.16,-0.010409145607701675
2014-12-16,74.69,295.06,24.35,45.21,498.16,-0.029874009611637886,-0.035972163230633465,-0.013770757391656565,-0.032320205479452024,-0.03427419354838712,4547.83,-0.012449078859366414
2014-12-17,76.11,298.88,24.96,47.66,506.45,0.019011915919132427,0.0129465193519962,0.02505133470225873,0.05419155054191549,0.016641239762325233,4644.31,0.021214513295351844
2014-12-18,78.4,297.73,25.7,47.77,514.62,0.03008803048219688,-0.0038476980728050494,0.029647435897435907,0.0023080151070080657,0.016131898509230913,4748.4,0.02241237126720641
2014-12-19,79.88,299.9,25.5,48.59,520.04,0.018877551020408,0.007288482853591959,-0.007782101167315147,0.017165585095248126,0.010532043060899277,4765.38,0.003575941369724722
2014-12-22,81.45,306.54,25.77,48.1,532.3,0.019654481722583883,0.022140713571190632,0.010588235294117563,-0.010084379501955176,0.023575109606953196,4781.42,0.0033659435344086663
2014-12-23,80.61,306.29,25.67,48.06,538.77,-0.010313075506445668,-0.0008155542506687041,-0.003880481179666217,-0.0008316008316008316,0.012154799924854355,4765.42,-0.003346286249691466
2014-12-24,80.77,303.03,25.55,48.87,536.93,0.001984865401315039,-0.010643507786738171,-0.004674717569146947,0.01685393258426959,-0.0034151864431947176,4773.47,0.001689252993440249
2014-12-26,80.78,309.09,26.0,48.58,541.52,0.00012380834468239676,0.01999801999802009,0.017612524461839474,-0.005934110906486545,0.008548600376212967,4806.86,0.006994911458540587
2014-12-29,80.02,312.04,25.99,48.85,537.31,-0.009408269373607392,0.009544145718075823,-0.0003846153846154277,0.005557842733635354,-0.0077744127640715375,4806.91,1.040180075984054e-05
2014-12-30,79.22,310.3,25.67,49.03,535.28,-0.009997500624843723,-0.005576208178438735,-0.012312427856867923,0.003684749232343965,-0.003778079693286917,4777.44,-0.006130757596876202
2014-12-31,78.02,310.35,25.18,48.8,530.66,-0.015147689977278556,0.00016113438607812114,-0.019088430074016397,-0.004691005506832657,-0.008630996861455742,4736.05,-0.008663635754713739
2015-01-02,78.45,308.52,24.94,49.85,529.55,0.0055114073314535,-0.0058965683905269906,-0.009531374106433566,0.021516393442623016,-0.0020917348207892816,4726.81,-0.0019509929160376194
2015-01-05,77.19,302.19,24.24,47.31,519.46,-0.016061185468451256,-0.02051730844029553,-0.02806736166800328,-0.05095285857572718,-0.0190539137003114,4652.57,-0.015706152775339155
2015-01-06,76.15,295.29,24.24,46.5,506.64,-0.013473247830029678,-0.022833316787451485,0.0,-0.017121116043119944,-0.024679474839256255,4592.74,-0.012859559340321569
2015-01-07,76.15,298.42,24.58,46.74,505.15,0.0,0.010599749398896073,0.014026402640264113,0.005161290322580614,-0.0029409442602242875,4650.47,0.012569838484216556
2015-01-08,78.18,300.46,25.53,47.78,506.91,0.0266579120157584,0.006836002948863884,0.0386493083807975,0.02225074882327771,0.0034841136296150928,4736.19,0.018432545527656163
2015-01-09,77.74,296.93,25.55,47.04,500.72,-0.0056280378613458035,-0.011748652066830734,0.0007833920877398093,-0.015487651737128516,-0.01221124065415946,4704.07,-0.0067818225197890936
2015-01-12,76.72,291.41,24.92,45.55,497.06,-0.013120658605608404,-0.01859024012393484,-0.024657534246575352,-0.031675170068027225,-0.007309474356926081,4664.71,-0.00836722242653698
2015-01-13,76.45,294.74,25.14,46.26,501.8,-0.0035192909280500344,0.011427198792079762,0.008828250401283988,0.01558726673984645,0.009536072103971449,4661.5,-0.0006881456725069679
2015-01-14,76.28,293.27,25.05,46.32,505.93,-0.0022236756049706092,-0.004987446563072595,-0.003579952267303121,0.0012970168612191912,0.008230370665603727,4639.32,-0.004758125067038543
2015-01-15,74.05,286.95,24.37,46.25,504.01,-0.029234399580493012,-0.02155010740955432,-0.027145708582834268,-0.001511226252158937,-0.003794991401972592,4570.82,-0.014765094884595209
2015-01-16,75.18,290.74,24.18,48.19,510.46,0.015259959486833454,0.013207875936574355,-0.007796471070989019,0.04194594594594592,0.0127973651316442,4634.38,0.013905601183157534
2015-01-20,76.24,289.44,24.8,49.83,509.94,0.014099494546421674,-0.004471348971589739,0.02564102564102577,0.03403195683751825,-0.0010186890255847736,4654.85,0.004416987817140727
2015-01-21,76.74,297.25,24.99,58.47,520.39,0.006558237145855239,0.026983139856274097,0.007661290322580561,0.17338952438290178,0.0204926069733693,4667.42,0.002700409250566471
2015-01-22,77.65,310.32,25.64,61.21,537.3,0.011858222569716135,0.043969722455845295,0.02601040416166467,0.04686163844706681,0.03249485962451226,4750.4,0.01777855860411104
2015-01-23,77.83,312.39,25.77,62.49,541.95,0.002318094011590333,0.006670533642691322,0.005070202808112212,0.02091161574906053,0.00865438302624244,4757.88,0.0015746042438531394
2015-01-26,77.5,309.66,25.8,63.79,536.72,-0.0042400102788128224,-0.008739076154806402,0.0011641443538998875,0.020803328532565057,-0.009650336746932386,4771.76,0.0029172656729468116
2015-01-27,75.78,306.75,24.9,64.88,521.19,-0.02219354838709675,-0.009397403603952805,-0.03488372093023262,0.017087317761404597,-0.028935012669548343,4681.5,-0.018915452579341796
2015-01-28,76.24,303.91,26.31,63.21,512.43,0.006070203219846747,-0.00925835370823136,0.056626506024096475,-0.02573982737361269,-0.01680769009382399,4637.99,-0.009294029691338301
2015-01-29,78.0,311.78,27.12,63.4,513.23,0.02308499475341041,0.025895824421703573,0.03078677309007993,0.003005853504192357,0.001561188845305761,4683.41,0.009793035345052603
2015-01-30,75.91,354.53,26.73,63.11,537.55,-0.026794871794871836,0.13711591506831744,-0.014380530973451378,-0.0045741324921135815,0.04738616214952352,4635.24,-0.010285240882177749
2015-02-02,74.99,364.47,27.06,63.01,532.2,-0.012119615333948121,0.02803711956675059,0.012345679012345512,-0.0015845349389954633,-0.009952562552320576,4676.69,0.008942363286474908
2015-02-03,75.4,363.55,27.07,65.27,533.3,0.005467395652753782,-0.0025242132411447127,0.0003695491500370629,0.03586732264719883,0.0020668921458095735,4727.74,0.010915840049265713
2015-02-04,75.63,364.75,27.28,64.1,526.1,0.0030503978779838907,0.0033007839361847147,0.007757665312153605,-0.0179255400643481,-0.013500843802737528,4716.7,-0.0023351537944134027
2015-02-05,75.61,373.89,27.47,64.13,529.83,-0.0002644453259288415,0.025058259081562676,0.0069648093841641065,0.00046801872074886397,0.007089906861813322,4765.1,0.010261411580130275
2015-02-06,74.47,374.28,27.24,63.48,533.88,-0.015077370718158956,0.0010430875391156393,-0.00837277029486716,-0.01013566193669102,0.007643961270596078,4744.4,-0.004344085118885399
2015-02-09,74.44,370.56,27.42,63.3,529.28,-0.00040284678393986967,-0.009939083039435692,0.006607929515418665,-0.002835538752362976,-0.008616168427362014,4726.01,-0.0038761487227045865
2015-02-10,75.19,373.0,27.95,64.85,540.16,0.010075228371843048,0.006584628670120996,0.019328956965718458,0.024486571879936747,0.02055622732769047,4787.64,0.013040598729160635
2015-02-11,76.51,375.14,28.6,64.98,538.0,0.017555526000798016,0.0057372654155496425,0.023255813953488413,0.0020046260601389587,-0.003998815165876746,4801.18,0.0028281157313414518
2015-02-12,76.23,377.17,28.96,65.25,546.01,-0.003659652333028341,0.005411313109772386,0.012587412587412585,0.0041551246537394615,0.014888475836431159,4857.61,0.0117533606321778
2015-02-13,75.74,381.83,29.11,66.59,551.16,-0.006427915518824712,0.01235517140811826,0.005179558011049634,0.020536398467432937,0.009432061683851913,4893.84,0.0074584003244395625
2015-02-17,75.6,375.43,29.28,67.14,545.01,-0.001848428835489857,-0.016761385957101305,0.005839917554105067,0.00825949842318652,-0.011158284345743508,4899.27,0.0011095581383944175
2015-02-18,76.71,373.37,29.48,67.87,542.65,0.014682539682539632,-0.005487041525717218,0.006830601092896238,0.010872803098004313,-0.004330195776224288,4906.36,0.0014471543719776214
2015-02-19,79.42,379.0,29.42,67.8,546.45,0.035327858167123034,0.015078876181803482,-0.002035278154681075,-0.0010313835273317864,0.007002672072238258,4924.7,0.0037380053644657796
2015-02-20,79.9,383.66,29.66,68.31,541.8,0.006043817678166753,0.012295514511873495,0.008157715839564927,0.007522123893805466,-0.008509470216854442,4955.97,0.006349625357889854
2015-02-23,78.84,380.14,30.46,67.41,535.0,-0.013266583229036287,-0.009174790178804293,0.02697235333782877,-0.013175230566535023,-0.01255075673680317,4960.97,0.0010088842345696847
2015-02-24,78.45,378.59,30.27,67.84,538.65,-0.0049467275494672345,-0.004077445151786208,-0.006237688772160244,0.0063788755377540704,0.006822429906542028,4968.12,0.0014412504006271476
2015-02-25,79.56,385.37,29.5,68.33,547.33,0.014149139579349825,0.017908555429356317,-0.025437727122563536,0.007222877358490588,0.016114359974009233,4967.14,-0.00019725771519196744
2015-02-26,80.41,384.8,29.87,69.0,559.29,0.010683760683760646,-0.0014790980097049153,0.01254237288135607,0.009805356358846716,0.0218515338095846,4987.89,0.004177454229194355
2015-02-27,78.97,380.16,29.42,67.84,562.63,-0.01790822037060069,-0.012058212058212005,-0.015065282892534282,-0.01681159420289846,0.005971857176062523,4963.53,-0.0048838286329491165
2015-03-02,79.75,385.66,29.57,68.61,575.02,0.00987716854501719,0.01446759259259256,0.005098572399728107,0.011350235849056478,0.02202157723548326,5008.1,0.008979496447085067
2015-03-03,79.6,384.61,29.63,67.82,578.79,-0.001880877742946763,-0.0027226054037234877,0.00202908353060538,-0.011514356507797752,0.0065562936941323535,4979.9,-0.005630877977676363
2015-03-04,80.9,382.72,29.44,67.11,578.33,0.01633165829145744,-0.0049140687969631,-0.0064124198447518274,-0.010468888233559293,-0.0007947614851672169,4967.14,-0.0025623004478000366
2015-03-05,81.21,387.83,28.95,66.81,581.43,0.003831891223732953,0.013351797658862852,-0.016644021739130488,-0.004470272686633803,0.0053602614424288495,4982.81,0.0031547329046492933
2015-03-06,80.01,380.09,29.0,64.87,572.9,-0.014776505356483003,-0.01995719774127846,0.0017271157167531026,-0.029037569226163736,-0.014670725624752691,4927.37,-0.011126252054563746
2015-03-09,79.44,378.56,29.12,63.66,574.1,-0.007124109486314256,-0.004025362414164957,0.0041379310344829,-0.018652689995375504,0.0020946063885496358,4942.44,0.0030584267063362702
2015-03-10,77.55,369.51,28.52,62.15,559.85,-0.0237915407854985,-0.023906382079459054,-0.020604395604395642,-0.023719761231542517,-0.024821459676014682,4859.79,-0.016722509529705887
2015-03-11,77.57,366.37,28.0,62.88,555.69,0.0002578981302385764,-0.008497740250602126,-0.018232819074333828,0.011745776347546366,-0.007430561757613584,4849.94,-0.0020268365505505814
2015-03-12,78.93,374.24,28.5,64.05,561.17,0.017532551244037853,0.021481016458771096,0.017857142857142794,0.018606870229007644,0.009861613489535292,4893.29,0.008938254906246446
2015-03-13,78.05,370.58,28.31,62.63,553.0,-0.01114911947295083,-0.00977982043608383,-0.0066666666666667105,-0.022170179547228663,-0.0145588680791916,4871.76,-0.0043999027239342015
2015-03-16,78.07,373.35,28.62,60.28,561.64,0.0002562459961563679,0.007474769280587212,0.010950194277640437,-0.03752195433498329,0.015623869801084878,4929.51,0.011854032218335808
2015-03-17,79.36,371.92,29.1,59.79,557.61,0.016523632637376773,-0.003830186152403936,0.016771488469601747,-0.008128732581287323,-0.0071754148564916465,4937.43,0.0016066505595890845
2015-03-18,80.91,375.14,29.42,60.45,566.16,0.01953125,0.008657775865777541,0.010996563573883122,0.011038635223281634,0.015333297465970784,4982.83,0.009195067069305285
2015-03-19,82.75,373.24,29.2,60.74,563.67,0.02274131751328645,-0.005064775817028243,-0.00747790618626798,0.004797353184449849,-0.004398050021195421,4992.38,0.0019165815410118192
2015-03-20,83.8,378.49,28.83,61.19,564.95,0.012688821752265822,0.014066016504125978,-0.012671232876712346,0.007408626934474637,0.0022708322245286183,5026.42,0.0068183912282318015
2015-03-23,84.43,375.11,29.14,60.71,565.37,0.007517899761336544,-0.008930222727152605,0.010752688172043,-0.007844419022716044,0.0007434286220018294,5010.97,-0.003073758261347037
2015-03-24,85.31,374.09,29.02,62.61,577.54,0.0104228354850171,-0.002719202367305717,-0.00411805078929306,0.031296326799538754,0.02152572651537921,4994.73,-0.0032408894884624617
2015-03-25,82.92,370.96,28.26,60.25,567.0,-0.02801547298089324,-0.0083669705151167,-0.026188835286009567,-0.037693659159878656,-0.018249818194410742,4876.52,-0.023666944959987668
2015-03-26,83.01,367.35,28.45,59.75,563.64,0.0010853835021709113,-0.009731507440155164,0.006723283793347301,-0.008298755186721962,-0.005925925925926001,4863.36,-0.002698645755579987
2015-03-27,83.3,370.56,28.23,59.25,557.55,0.003493554993374115,0.008738260514495666,-0.007732864674868113,-0.008368200836820106,-0.010804769001490409,4891.22,0.005728549809185468
2015-03-30,83.2,374.59,28.94,60.37,561.14,-0.0012004801920767472,0.010875431778929023,0.025150549061282446,0.01890295358649774,0.006438884404986078,4947.44,0.01149406487542981
2015-03-31,82.22,372.1,28.5,59.53,554.7,-0.01177884615384617,-0.006647267679329327,-0.01520387007601942,-0.013914195792612216,-0.011476636846419641,4900.88,-0.00941092767168461
